ph,N,P,K,moisture,season,soil_type,temperature,label
5.905494703,120,87,52,50.392826981999995,Summer,Loam,28.0764455,banana
6.110844721,108,72,46,54.6249172932,Summer,Loam,25.16278237,banana
6.020445317,105,88,54,55.275187163999995,Summer,Sandy,25.78749808,banana
6.435917308,98,79,50,54.3265252252,Summer,Loam,25.34119774,banana
5.505393832999999,111,88,55,50.867846256,Summer,Clay,29.44795403,banana
5.677719902000001,97,74,45,51.635647072,Summer,Sandy,26.47522633,banana
5.719014989,95,82,48,53.6982854648,Summer,Sandy,27.39489579,banana
6.275572297999999,89,91,55,51.93022318240001,Summer,Clay,25.08347445,banana
6.275384607,89,85,55,49.56059335759999,Summer,Sandy,26.671983500000003,banana
6.201911642000001,118,88,51,51.721808456,Summer,Sandy,25.44926208,banana
5.758054257,101,92,45,52.305984246400016,Summer,Loam,28.22776705,banana
6.3239336470000005,99,92,47,50.629664018,Summer,Clay,28.127950899999995,banana
5.901100841,82,77,46,53.1465464592,Summer,Sandy,28.9470467,banana
5.644486582000001,90,86,55,54.3948163544,Summer,Sandy,27.96236771,banana
6.235461772000001,95,88,52,51.1277881144,Summer,Clay,28.00316034,banana
6.28236237,104,73,46,51.6894708268,Summer,Sandy,29.1400919,banana
6.356090905,102,73,52,53.6275307096,Summer,Sandy,27.9122104,banana
5.837258235,100,74,52,52.7829869384,Summer,Sandy,25.43480512,banana
5.653437902,94,89,48,55.152986047999995,Summer,Loam,28.55980972,banana
5.727469947,99,70,46,53.817833828000005,Summer,Loam,26.59580783,banana
6.200111067999999,112,87,48,50.417017926000014,Summer,Clay,27.19711623,banana
5.614471478,117,82,45,51.791614192000004,Summer,Loam,25.29391516,banana
6.257369799,96,86,51,49.87243093079999,Summer,Sandy,29.90888522,banana
6.037430836,113,85,45,50.345966642,Summer,Clay,27.94972463,banana
5.760457558,105,93,46,51.592327680000004,Summer,Loam,25.01018457,banana
6.1581644220000005,85,89,51,55.16314531,Summer,Sandy,29.21144871,banana
6.387431382999999,108,94,47,54.360250218800005,Summer,Sandy,27.35911627,banana
5.891413895,92,81,52,50.065011474,Summer,Sandy,28.0106804,banana
5.725418961,110,71,54,53.0999566764,Summer,Sandy,28.67208915,banana
6.281069505,82,75,55,50.77863983279999,Summer,Sandy,27.34585147,banana
5.507641777999999,117,81,53,50.8485400096,Summer,Loam,29.50704598,banana
5.954626604,2,40,27,32.1331457856,Summer,Clay,29.73770045,mango
4.757114897,39,24,31,36.1848899804,Summer,Clay,33.55695561,mango
5.6995869720000005,21,26,27,32.4391999344,Summer,Sandy,27.00315545,mango
5.977413802999999,25,22,25,31.1495499832,Summer,Sandy,33.56150184,mango
6.430139436,0,21,32,36.2436738704,Summer,Clay,35.89855625,mango
6.113935087000001,20,19,35,34.293244711599996,Summer,Clay,34.17719782,mango
5.074272692,19,21,34,35.8244115588,Summer,Loam,30.01592643,mango
5.667507706,18,17,31,30.8469437884,Summer,Loam,31.74592134,mango
5.978634285,11,36,33,35.15153687,Summer,Loam,35.99009679,mango
5.064613314,30,28,30,35.2546970268,Summer,Sandy,31.86641378,mango
4.772385986000001,18,19,27,35.172120174,Summer,Sandy,27.75518664,mango
5.161148592,23,23,27,34.7488100932,Summer,Loam,34.72413192,mango
6.797779227,37,30,34,36.155460471999994,Summer,Loam,27.53907547,mango
6.39474303,11,27,30,32.7316078784,Summer,Loam,27.69637763,mango
5.566704378,12,19,31,35.2728433416,Summer,Clay,27.25373364,mango
5.755049971,3,28,33,33.1093692728,Summer,Sandy,30.33723921,mango
5.417340525,37,38,32,30.9809759364,Summer,Clay,31.85744939,mango
6.166173833999999,26,37,30,33.5721973304,Summer,Loam,35.39986338,mango
5.191265116,14,18,30,35.1126296436,Summer,Clay,29.80747243,mango
4.954739564,40,16,35,36.432233956000005,Summer,Sandy,34.16438906,mango
5.664587011,4,20,25,32.763660944,Summer,Clay,28.93270187,mango
5.548584852,36,25,33,35.9826993776,Summer,Loam,27.98392787,mango
6.804437106,30,17,31,36.4849449012,Summer,Loam,31.20478173,mango
6.097869767000001,28,37,28,34.2606883616,Summer,Clay,32.13409675,mango
5.075504537,38,15,30,32.7643799296,Summer,Loam,28.91862016,mango
4.546466109,12,37,30,32.0586296932,Summer,Loam,31.09779147,mango
5.855119267999999,38,19,31,33.0791949432,Summer,Clay,34.73823882,mango
6.442393461,8,33,29,33.3645883012,Summer,Sandy,29.98080499,mango
4.507523551,15,27,28,31.3102163744,Summer,Clay,33.80398664,mango
6.10729559,34,16,25,34.2600869364,Summer,Sandy,30.07202564,mango
6.47544932,11,36,31,35.078138194,Summer,Sandy,27.92063282,mango
6.832979508999999,33,29,34,33.250270528,Summer,Loam,31.40948821,mango
5.395275719,12,31,26,35.173784385999994,Summer,Clay,35.7877738,mango
6.13526938,12,34,28,30.966056879999996,Summer,Sandy,33.36140093,mango
4.555688532,5,16,31,33.1383245072,Summer,Clay,35.96054636,mango
6.4341977560000005,1,30,29,34.5044157344,Summer,Sandy,28.33333307,mango
5.316875978000001,16,35,31,33.9560078732,Summer,Sandy,32.27652024,mango
5.279388967,35,18,26,34.4047846812,Summer,Sandy,31.99490489,mango
6.720041791,4,40,26,32.975279889999996,Summer,Loam,27.58258929,mango
5.72742254,9,29,34,31.564966782,Summer,Loam,29.38471637,mango
4.691396195,2,38,33,35.5483478664,Summer,Loam,32.38697531,mango
6.810186079,26,32,32,33.5634022396,Summer,Clay,30.91471455,mango
6.454045329,34,38,31,31.245294698799995,Summer,Sandy,35.37775595,mango
5.842763773,5,32,33,35.288493786400004,Summer,Clay,32.32362177,mango
5.024124683999999,31,29,26,32.3538472648,Summer,Sandy,28.22373428,mango
6.422710539,34,34,35,32.111168004,Summer,Sandy,27.27433181,mango
4.94295037,36,19,32,34.120181425199995,Summer,Clay,27.10710832,mango
6.414526606,7,17,26,32.9189100568,Summer,Clay,34.89226666,mango
6.777788126,38,15,27,32.792901269999994,Summer,Sandy,33.7462686,mango
6.441328044,5,19,25,36.5147879008,Summer,Sandy,27.351105600000004,mango
4.650536197,37,36,26,35.3476083628,Summer,Sandy,32.89300162,mango
5.254532213,21,31,32,34.4678426112,Summer,Loam,35.38598705,mango
5.910634533,37,36,27,32.3612878676,Summer,Clay,27.552973600000005,mango
4.755273631000001,23,23,30,32.1089923004,Summer,Loam,32.82141065,mango
6.814630246,36,26,26,34.4601318948,Summer,Clay,30.17294105,mango
5.342866119,24,33,35,36.923892112000004,Summer,Loam,29.26382931,mango
6.336234623999999,26,18,30,34.5148916848,Summer,Loam,32.06097197,mango
4.754435025,22,17,26,32.616952492,Summer,Loam,28.69818144,mango
6.831706773,11,34,32,33.5479619788,Summer,Sandy,29.14305008,mango
6.9674177660000005,29,35,28,35.73952279,Summer,Sandy,28.347161100000005,mango
4.947683034,22,28,26,30.9641486748,Summer,Sandy,27.67256197,mango
5.630619901,23,24,32,31.4334305492,Summer,Loam,28.1218093,mango
6.27339822,1,35,34,31.7057483,Summer,Clay,30.79375683,mango
6.472774648,2,24,34,36.6750306844,Summer,Sandy,28.89409382,mango
6.953246506,39,37,25,31.2982947692,Summer,Clay,33.33024826,mango
5.6437102160000014,15,36,27,36.0217812728,Summer,Clay,27.78912455,mango
6.392313972999999,3,18,31,32.567874246399995,Summer,Sandy,31.65333432,mango
4.981816523,8,38,32,31.698579132,Summer,Sandy,29.75150773,mango
5.421265282999999,33,31,34,33.7250120252,Summer,Loam,31.32995611,mango
6.942520105,14,29,32,33.2830673884,Summer,Clay,35.63627319,mango
5.435840509,18,20,26,34.7907775948,Summer,Clay,31.66524687,mango
5.870116071,9,21,32,35.9741709784,Summer,Clay,32.26935342,mango
4.74910393,20,30,27,34.7926322044,Summer,Clay,27.81005614,mango
5.497946899,9,38,25,34.216454892,Summer,Clay,34.58561471,mango
6.811291098,26,24,34,34.9326245188,Summer,Clay,31.27180992,mango
6.460542749,31,36,29,35.531469357999995,Summer,Loam,33.93679864,mango
4.791146778,14,18,35,31.8710159292,Summer,Clay,31.09154239,mango
6.4841522000000005,40,16,35,32.9984494864,Summer,Clay,31.89356292,mango
6.526654345,28,27,34,34.220111148,Summer,Loam,32.45465292,mango
6.279133738,0,17,30,32.6950120076,Summer,Clay,35.47478322,mango
6.052026047000001,1,29,29,33.323362347599996,Summer,Clay,27.32961444,mango
5.73171945,2,36,31,33.6467419612,Summer,Loam,30.90225239,mango
5.32307197,12,27,26,31.1890715572,Summer,Sandy,29.09382275,mango
4.66910839,7,28,35,31.9358510668,Summer,Sandy,30.02086169,mango
5.101206389,0,36,26,34.610240310399995,Summer,Clay,34.13072188,mango
5.339556562,26,35,31,35.7579185476,Summer,Loam,33.44619894,mango
5.061081874,27,21,30,35.1420913028,Summer,Clay,35.3915464,mango
5.8211060360000015,22,38,31,35.7788659564,Summer,Clay,31.53356352,mango
5.956027059,22,18,31,32.3781501656,Summer,Clay,30.764551500000003,mango
5.676032581,28,23,28,33.9024888928,Summer,Sandy,30.01821337,mango
6.524114355,7,31,27,32.3428553448,Summer,Sandy,31.32863689,mango
6.2739536760000005,29,34,26,36.208155320399996,Summer,Clay,33.88004781,mango
6.128167757000001,8,37,33,36.87658148759999,Summer,Loam,28.07802689,mango
4.934964765,39,16,27,35.4296758528,Summer,Loam,35.53845018,mango
5.445008416,40,24,25,34.09996655,Summer,Sandy,28.70595247,mango
4.525722333,19,38,26,32.9944466108,Summer,Clay,31.48451729,mango
5.403908327999999,21,21,30,34.880442248,Summer,Sandy,27.69819273,mango
6.621623545,22,18,33,35.245553963599995,Summer,Clay,30.41235793,mango
6.207495815,31,20,30,36.0836225196,Summer,Clay,32.17752026,mango
5.418475257000001,18,26,31,32.2935752976,Summer,Loam,32.611261400000004,mango
6.112305667,24,130,195,51.6099534688,Summer,Loam,29.99677232,grapes
6.092241627000001,13,144,204,52.190938517599996,Summer,Clay,30.7280404,grapes
5.896343436,22,123,205,53.0806021892,Summer,Clay,32.44577836,grapes
6.15526103,36,125,196,51.0693610032,Summer,Clay,37.46566825,grapes
5.732453638,24,131,196,52.8600130396,Summer,Clay,22.03296178,grapes
6.253034534,2,123,198,52.1424420976,Summer,Clay,39.64851881,grapes
6.106190557000001,35,140,197,52.3219654376,Summer,Loam,16.77557314,grapes
5.647202395,11,122,195,52.9261237088,Summer,Clay,12.14190714,grapes
6.130310493,6,123,203,51.6461225148,Summer,Loam,12.7567962,grapes
6.499604931,17,134,204,51.065746532800006,Summer,Sandy,39.04071989,grapes
5.554831977,25,130,197,52.6081632108,Summer,Clay,39.70772192,grapes
5.800242694,27,145,205,52.017118883600006,Summer,Sandy,9.467960445,grapes
5.570290539,9,122,201,51.2741732748,Summer,Clay,29.58748357,grapes
6.27564088,16,139,203,51.2104601632,Summer,Clay,17.82803682,grapes
5.536645599,32,141,204,52.427952829999995,Summer,Clay,8.825674745,grapes
6.208196881,22,138,195,53.029822944399996,Summer,Sandy,27.83487131,grapes
5.870600622,31,144,202,51.062928674400005,Summer,Sandy,11.02105378,grapes
6.334771461,3,136,205,51.365101192,Summer,Clay,17.5862944,grapes
5.856575335,28,122,197,52.4267013604,Summer,Loam,19.89363946,grapes
5.898944282,4,136,204,51.687192537200005,Summer,Sandy,29.93707596,grapes
5.775600435,39,145,201,51.243283949600006,Summer,Clay,36.73126647,grapes
5.931101816,38,132,197,51.6023365308,Summer,Loam,20.42094753,grapes
6.2286454,36,133,198,53.1570229764,Summer,Clay,25.51939719,grapes
5.594240602999999,25,121,201,52.4339335656,Summer,Clay,30.50734778,grapes
5.569230319,15,125,199,51.1240489304,Summer,Sandy,18.426993600000007,grapes
5.93202852,24,140,205,52.90311774919999,Summer,Loam,12.087022,grapes
6.423216506,13,132,203,52.41958262280001,Summer,Loam,23.60115364,grapes
6.417500829,5,126,197,51.4094339624,Summer,Loam,12.80000387,grapes
6.234904253,30,120,200,51.9764371084,Summer,Clay,38.06099482,grapes
6.000573725,23,142,197,51.995186996799994,Summer,Sandy,39.06555518,grapes
5.6851027689999984,26,135,203,51.6793088384,Summer,Clay,33.78372897,grapes
5.662140095,7,126,203,52.13349846439999,Summer,Sandy,16.76201707,grapes
6.358186848,32,139,198,52.262682997599995,Summer,Clay,35.89307536,grapes
6.119495295,9,141,202,51.362970482399994,Summer,Sandy,21.01245395,grapes
6.207600782999999,20,142,196,50.7576047688,Summer,Clay,10.89875873,grapes
6.48754639,32,129,201,52.6650958472,Summer,Sandy,16.36251869,grapes
5.81717753,3,134,199,51.63605892279999,Summer,Loam,20.28370163,grapes
6.325480034,38,138,204,52.873096253599996,Summer,Loam,25.11108456,grapes
5.562790949,14,131,198,53.0373395716,Summer,Loam,33.4641162,grapes
6.487369687,20,122,204,51.1207373284,Summer,Sandy,11.7976469,grapes
6.116982944,40,126,201,50.8659160664,Summer,Sandy,11.36300891,grapes
5.695792761,36,128,204,51.0937395172,Summer,Sandy,25.23542319,grapes
5.7343170070000005,11,132,197,51.7198789824,Summer,Clay,15.99050693,grapes
6.329499832000001,0,137,195,50.727565182,Summer,Sandy,22.4359017,grapes
6.167013532,19,123,200,51.24944058879999,Summer,Clay,34.76086052,grapes
5.653776057999999,31,136,197,52.8612663388,Summer,Clay,31.11047251,grapes
5.840256272,4,134,200,51.50746659279999,Summer,Loam,28.57828803,grapes
5.5399808120000005,39,139,201,51.35825877159999,Summer,Clay,41.18664903,grapes
5.833302165,8,127,196,52.7408298492,Summer,Clay,27.02766138,grapes
6.399433771,39,138,203,52.3837239544,Summer,Sandy,21.19339319,grapes
6.138958698,32,120,204,52.762778194,Summer,Clay,10.38004759,grapes
5.972850837999999,12,142,203,52.1388802028,Summer,Clay,31.3115978,grapes
6.456079585,8,133,195,51.43751372279999,Summer,Sandy,20.46657776,grapes
6.3364266670000005,8,139,199,51.5693552972,Summer,Sandy,29.36947679,grapes
6.425419926,21,134,202,50.624712263999996,Summer,Sandy,10.72302459,grapes
6.2943956760000015,40,140,195,51.16525421119999,Summer,Loam,14.97846952,grapes
6.477768039,39,127,202,51.8673371636,Summer,Sandy,15.3246651,grapes
5.931538447,19,120,195,51.6149786456,Summer,Clay,18.73932187,grapes
5.980598579,21,139,201,52.702602070400005,Summer,Loam,19.3642553,grapes
6.389783283,17,136,195,51.602397140799994,Summer,Clay,41.20733624,grapes
5.693287415,33,139,203,52.3334472436,Summer,Loam,33.34214482,grapes
6.00299607,22,133,201,50.76422935,Summer,Loam,23.81995682,grapes
6.372959542,32,130,196,51.7111879264,Summer,Sandy,40.66012294,grapes
5.510924848999999,37,135,205,51.1337211228,Summer,Loam,11.82768186,grapes
5.69945282,15,140,195,52.7571652976,Summer,Clay,13.28504331,grapes
5.778594403,39,132,196,52.94255457799999,Summer,Sandy,35.83089092,grapes
6.315586313,40,121,199,51.2656822572,Summer,Sandy,26.18159716,grapes
5.9718130060000005,40,132,202,51.212419302,Summer,Loam,24.57558351,grapes
5.891195653,29,142,203,52.8883900644,Summer,Sandy,29.67229086,grapes
6.129812716,32,121,199,51.7153640676,Summer,Sandy,39.37102553,grapes
6.313085601,6,140,205,52.552105565999994,Summer,Loam,17.66558428,grapes
6.053662544,8,120,196,52.391122306,Summer,Loam,24.06679352,grapes
5.804799142,34,133,202,51.0511263332,Summer,Loam,15.31413469,grapes
6.400719746,35,135,199,51.105507501199995,Summer,Clay,21.77466746,grapes
5.953966361,16,145,199,51.23340443000001,Summer,Sandy,26.91624843,grapes
5.6092559920000005,8,136,201,52.300575357199996,Summer,Loam,41.65602996,grapes
5.777271492000001,25,129,195,51.6011235856,Summer,Sandy,17.98667801,grapes
5.682395429,16,130,201,52.428569822,Summer,Sandy,29.12033769,grapes
5.863996687,39,129,203,52.7515574584,Summer,Loam,34.38922481,grapes
6.444373116,38,135,203,52.4755407168,Summer,Loam,41.36106301,grapes
5.550832177999999,33,120,205,52.1499521544,Summer,Sandy,35.12158265,grapes
6.107741787999999,35,125,204,51.0391064964,Summer,Loam,19.6491772,grapes
5.620745638,1,132,200,52.428605513600004,Summer,Clay,16.27852801,grapes
6.349875906,39,140,203,51.1515070924,Summer,Clay,21.11903604,grapes
6.484323189,28,145,202,52.41581594679999,Summer,Clay,19.2077707,grapes
5.838748311,6,128,200,52.359594802800004,Summer,Clay,25.96308415,grapes
6.29099842,6,139,199,51.9370958688,Summer,Loam,25.67385024,grapes
5.638328481,29,122,196,51.61631645279999,Summer,Clay,41.94865736,grapes
6.415555956,37,144,197,51.1387522776,Summer,Sandy,11.18994268,grapes
6.323722572,38,120,197,52.719045309600006,Summer,Loam,17.5438296,grapes
5.757009965,38,141,198,51.00004139159999,Summer,Clay,13.05809741,grapes
6.1586894060000015,14,121,203,53.2271582932,Summer,Loam,9.724457611,grapes
5.7335398070000005,6,125,204,52.556411745599995,Summer,Sandy,27.92004934,grapes
5.908724337000001,32,138,197,51.216322232399996,Summer,Sandy,9.535585543,grapes
6.361141107000001,11,124,204,50.89582101079999,Summer,Loam,13.42988625,grapes
5.96537863,23,138,200,50.8729112796,Summer,Sandy,9.851242629,grapes
6.476757723,40,143,201,52.304978432,Summer,Loam,24.97256132,grapes
6.224542938,6,142,202,52.5844436348,Summer,Loam,27.23708304,grapes
6.209928251,37,124,195,52.751575472,Summer,Sandy,18.70679077,grapes
5.841138354,35,134,204,52.171160918400005,Summer,Loam,9.949929082,grapes
6.283818329,119,25,51,50.6998235584,Summer,Loam,26.47330219,watermelon
6.818261382999999,119,19,55,51.94269860720001,Summer,Loam,25.18780042,watermelon
6.37620108,105,30,50,51.3468241948,Summer,Clay,25.29954705,watermelon
6.581587932000001,114,8,50,55.3035283716,Summer,Clay,24.74631269,watermelon
6.932739726,93,22,52,50.4703954692,Summer,Sandy,26.58740671,watermelon
6.140099215,80,26,55,55.35821069279999,Summer,Clay,24.53442564,watermelon
6.467095849,85,27,45,55.549000558399996,Summer,Clay,26.0713757,watermelon
6.849471704,85,22,53,56.240995376399994,Summer,Clay,25.96534238,watermelon
6.512196212,82,22,45,53.3932599856,Summer,Sandy,26.22338015,watermelon
6.039584629,118,13,54,55.652581581999996,Summer,Loam,24.41311871,watermelon
6.057697106,83,25,53,50.3371888688,Summer,Loam,26.49195283,watermelon
6.423898762,86,15,47,52.662012566399994,Summer,Loam,24.04355803,watermelon
6.936997681,101,10,47,52.294237549200005,Summer,Loam,25.5421695,watermelon
6.251286661,119,9,50,51.98352632,Summer,Sandy,26.74550678,watermelon
6.190015912000001,104,17,46,49.8614213928,Summer,Loam,25.7131428,watermelon
6.681606702000001,95,12,51,52.27244652559999,Summer,Sandy,25.76484262,watermelon
6.51075991,102,14,52,56.0985281128,Summer,Loam,26.79489868,watermelon
6.770278088,109,21,55,56.1391218996,Summer,Loam,24.9004602,watermelon
6.429788072999999,81,18,50,55.289205352799996,Summer,Loam,26.80750629,watermelon
6.209888345,103,17,51,49.783990804800005,Summer,Sandy,25.11189154,watermelon
6.419052193,105,14,50,54.99927523920002,Summer,Sandy,26.2148837,watermelon
6.237861736,97,8,52,54.1625705528,Summer,Sandy,24.9103226,watermelon
6.762471628999998,120,19,49,52.8190758868,Summer,Sandy,25.79448878,watermelon
6.612847999,95,16,55,54.135390798399996,Summer,Clay,25.26931156,watermelon
6.704688865,83,29,52,54.3979167712,Summer,Clay,25.76402693,watermelon
6.049609892,83,9,45,55.35305457199999,Summer,Sandy,25.85483596,watermelon
6.762030215,91,21,50,50.7970276292,Summer,Sandy,24.33528185,watermelon
6.65398725,116,5,54,50.8850924364,Summer,Clay,25.37601283,watermelon
6.738030547,112,28,54,53.2437367836,Summer,Loam,24.86094646,watermelon
6.095689937,88,29,51,55.30580146079999,Summer,Loam,24.71885473,watermelon
6.538006356,118,15,45,52.4439173448,Summer,Clay,24.21495706,watermelon
6.377427122,92,21,48,51.4191383516,Summer,Loam,25.81692236,watermelon
6.417011754,106,14,45,52.7890505748,Summer,Sandy,24.47018505,watermelon
6.649086972,99,5,47,52.95475552879999,Summer,Clay,24.13078816,watermelon
6.25933595,98,8,51,53.8907688648,Summer,Sandy,26.1793464,watermelon
6.121168559,108,22,46,54.17110629079999,Summer,Clay,26.17668721,watermelon
6.031424482,119,7,55,52.558676204,Summer,Clay,26.03867719,watermelon
6.835268183999999,117,27,48,51.6065881868,Summer,Sandy,26.53259325,watermelon
6.5517503060000015,109,10,53,54.538953751200005,Summer,Loam,26.81938687,watermelon
6.940236218,80,16,46,50.7809178792,Summer,Sandy,25.50405534,watermelon
6.87606733,100,18,52,50.4887756728,Summer,Loam,26.20234499,watermelon
6.457216535,91,7,53,55.31079530279999,Summer,Sandy,25.13735887,watermelon
6.921847887999999,86,6,53,51.7674880024,Summer,Clay,25.92030221,watermelon
6.8814257460000015,107,5,52,56.286770264,Summer,Sandy,26.6634609,watermelon
6.915717008,103,16,49,51.0545367784,Summer,Loam,24.06731461,watermelon
6.206247493999999,101,20,48,51.93475238719999,Summer,Loam,24.6774157,watermelon
6.29542477,85,25,47,54.9237509076,Summer,Sandy,26.11440416,watermelon
6.399669044,84,7,51,54.823796204800004,Summer,Clay,26.81530456,watermelon
6.862157042000001,102,28,54,50.3849672712,Summer,Loam,25.15623099,watermelon
6.224066378,98,25,52,51.8641445916,Summer,Sandy,25.2801372,watermelon
6.093814669,97,25,50,50.504183784800006,Summer,Clay,26.22005978,watermelon
6.291540277999999,90,16,45,50.3927890952,Summer,Sandy,24.92093261,watermelon
6.32281728,95,12,46,50.7922255624,Summer,Loam,26.21667586,watermelon
6.873283991,82,23,49,54.4001208108,Summer,Loam,26.81383586,watermelon
6.074209622000001,82,25,51,54.4089536584,Summer,Loam,24.31334971,watermelon
6.49889585,110,28,46,54.8776666432,Summer,Sandy,24.29105004,watermelon
6.678805092,118,21,51,53.7467253728,Summer,Clay,24.42998931,watermelon
6.114128685,120,20,45,55.3881426664,Summer,Sandy,25.66576039,watermelon
6.405054243,91,7,52,52.3333679344,Summer,Clay,25.07803672,watermelon
6.110142735,81,6,55,53.5906341556,Summer,Clay,24.88910524,watermelon
6.828982708,101,13,54,52.0025486296,Summer,Sandy,25.42900869,watermelon
6.451499763999999,101,17,55,54.061710756400004,Summer,Clay,24.37118217,watermelon
6.313512998999999,111,6,53,54.9974114116,Summer,Sandy,26.493064500000006,watermelon
6.755192025,107,10,49,55.2127665976,Summer,Sandy,25.83202912,watermelon
6.623167177000001,115,11,46,55.2507978576,Summer,Loam,24.41592661,watermelon
6.12532356,84,25,52,50.519248912399995,Summer,Loam,24.37190239,watermelon
6.653867608,120,7,47,52.012757908,Summer,Loam,24.24782473,watermelon
6.343942518,91,12,46,53.23211672240001,Summer,Loam,24.64458469,watermelon
6.217300786,89,22,52,53.7905480412,Summer,Sandy,24.89681131,watermelon
6.286387658,113,19,46,50.6536662096,Summer,Sandy,25.41864024,watermelon
6.769893799999998,97,22,50,54.046666862399995,Summer,Sandy,26.26028739,watermelon
6.744966312000001,117,30,50,54.188320414399996,Summer,Sandy,24.90123934,watermelon
6.391858432,90,14,52,55.9098986296,Summer,Loam,24.84740848,watermelon
6.770434148,104,23,47,53.736926778,Summer,Clay,26.98212846,watermelon
6.727468157000001,81,16,45,54.142949377200004,Summer,Loam,26.90435747,watermelon
6.662244646,88,5,47,53.6514301668,Summer,Loam,25.86475496,watermelon
6.944640222,92,7,45,50.745310451600005,Summer,Clay,26.70607759,watermelon
6.507110986,81,18,50,50.4643450512,Summer,Clay,26.44019475,watermelon
6.520663422,111,5,55,52.686341393199996,Summer,Sandy,26.283443,watermelon
6.106500787000001,108,23,51,51.919385544,Summer,Clay,26.84366082,watermelon
6.277484042999999,113,30,50,52.1468315192,Summer,Loam,26.03967219,watermelon
6.195142279,83,10,53,52.9551579312,Summer,Sandy,24.92994759,watermelon
6.792035575,101,11,51,52.314317433999996,Summer,Clay,25.50736962,watermelon
6.472756256,114,21,55,55.06415859440001,Summer,Loam,25.4438391,watermelon
6.000975617000001,99,6,45,53.5589603696,Summer,Sandy,26.12588914,watermelon
6.5877912620000005,92,20,55,54.88666473759999,Summer,Clay,25.10474753,watermelon
6.956508826,92,7,48,54.154996728,Summer,Loam,26.27520631,watermelon
6.259086582999999,91,24,55,51.72590212560001,Summer,Sandy,26.27061608,watermelon
6.747537642,110,21,54,54.5931597436,Summer,Sandy,26.73690828,watermelon
6.932537231,112,25,51,53.6090355908,Summer,Loam,25.04746944,watermelon
6.353107392999999,89,25,54,53.30156209919999,Summer,Clay,24.69368934,watermelon
6.211748957,100,10,53,52.4451137624,Summer,Loam,24.54356968,watermelon
6.277245253999999,83,22,54,51.3599730148,Summer,Loam,25.89762315,watermelon
6.560443519,95,14,50,52.8432875276,Summer,Loam,26.6333118,watermelon
6.903020221,119,30,49,50.183908888000005,Summer,Sandy,25.35794749,watermelon
6.765094963999998,97,12,47,56.11348632159999,Summer,Loam,25.28784623,watermelon
6.189213927000001,110,7,45,52.750252687599996,Summer,Sandy,26.63838589,watermelon
6.904241707000001,96,18,50,52.2444902256,Summer,Sandy,25.3310446,watermelon
6.463271076,83,23,55,52.09432640199999,Summer,Sandy,26.89750174,watermelon
6.260838965,120,24,47,55.99026001480001,Summer,Sandy,26.98603693,watermelon
6.776533055,115,17,55,57.594570492399995,Summer,Loam,27.57826922,muskmelon
6.528404377999999,114,27,48,56.87429316680001,Summer,Clay,27.82054812,muskmelon
6.750145572,101,25,52,57.4344258868,Summer,Sandy,29.09910406,muskmelon
6.562832807,118,18,52,55.3292734536,Summer,Clay,28.04943594,muskmelon
6.117530021,95,26,45,57.860596210800004,Summer,Sandy,29.91690582,muskmelon
6.076459669,81,25,49,57.001116453600005,Summer,Sandy,29.86895762,muskmelon
6.293486295,117,24,53,56.1805475328,Summer,Clay,29.17220859,muskmelon
6.069171847000001,114,30,51,55.0793874248,Summer,Sandy,29.24908541,muskmelon
6.740983646,113,6,52,55.2220494972,Summer,Clay,27.76317235,muskmelon
6.201797639,108,26,52,57.6101274984,Summer,Clay,28.82629037,muskmelon
6.041027474,81,30,48,56.452803146,Summer,Sandy,28.52379742,muskmelon
6.019372459,115,9,52,55.750892189999995,Summer,Sandy,29.06785065,muskmelon
6.704104127000001,83,7,45,55.456557017200005,Summer,Clay,29.08417927,muskmelon
6.494251024,84,21,55,57.720112732400004,Summer,Loam,28.47090661,muskmelon
6.224535448999998,109,26,45,55.097424250799996,Summer,Loam,28.27973674,muskmelon
6.160414414,95,27,55,55.5633805376,Summer,Clay,28.47212559,muskmelon
6.168757984,119,5,55,57.654239544,Summer,Loam,29.68846716,muskmelon
6.085444691,110,14,51,55.850839792399995,Summer,Clay,27.02415146,muskmelon
6.1590508160000015,82,18,48,57.56872284720001,Summer,Sandy,29.09588297,muskmelon
6.606033244,87,14,48,56.717585639999996,Summer,Clay,29.69238699,muskmelon
6.447662945,85,9,53,56.872253994,Summer,Sandy,28.20619412,muskmelon
6.105909623,100,6,53,57.299955254400004,Summer,Loam,29.05248036,muskmelon
6.559763394,107,12,46,57.2739895124,Summer,Sandy,29.57240298,muskmelon
6.14410903,91,13,47,56.5793068856,Summer,Clay,29.10968327,muskmelon
6.099662369,102,25,50,56.5630427316,Summer,Clay,28.20480805,muskmelon
6.413927319,117,25,53,56.256066191600006,Summer,Sandy,29.11858526,muskmelon
6.0751441160000015,85,21,52,55.008144394400006,Summer,Sandy,29.62800691,muskmelon
6.123802502,104,25,55,55.128794305199996,Summer,Loam,29.81196601,muskmelon
6.698468621,102,24,54,55.4761330128,Summer,Clay,27.72338349,muskmelon
6.088885814,116,25,50,56.9024572792,Summer,Sandy,29.26092798,muskmelon
6.367800632000001,100,17,48,57.6394654284,Summer,Loam,29.72791119,muskmelon
6.425930938,110,25,54,55.4082424388,Summer,Loam,28.91105641,muskmelon
6.469983276000002,104,25,51,57.2733449872,Summer,Loam,28.96361426,muskmelon
